drug,condition,review,rating,effect,full_review,reviewLength,textBolbSubjectivity,textBolbPolarity,textBolbSentiment,vaderPolarity,vaderSentiment
Amlodipine,High Bp,although work comes bp. leave work hour today felt like going faint. ears started ringing hearing went everything sounded underwater. smallest task would wear kept stop catch breath. cant function wont taking norvasc.,1,extreme dizziness. ears ringing. muscle fatigue.,Although it does work when it comes to my Bp. I had to leave work after an hour today because I felt like I was going to faint. My ears started ringing and then my hearing went out and everything sounded as if I was underwater. The smallest task would wear me out and I kept having to stop and catch my breath. Cant function so I wont be taking norvasc.,217,1.0,-0.5,Negative,0.0258,Poitive
Amlodipine,High BP,"countless doctor visits, mammogram, blood tests, one knew wrong me. told everyone medicine taking. happened follow appt cardiologist said oh thats reaction norvasc. rash breast swelling stopped soon quit taking. unfortunately three allergic reactions three bp meds. never allergic anything life. list growing known answers. norvasc me? dont know. allergic lisinipril,toprol xl, hydralazine. taken aleve years time time. took two yesterday felt like going pass out. made lightheaded. gone thru every heart test possible results normal. need answers allergic many drugs. afraid take anything now.",1,"hives, severe itching on inside of forearm. swelling of lymph nodes under arms and swelling of breasts. pain in one breast.","After countless doctor visits, mammogram, blood tests, no one knew what was wrong with me. I told everyone of them what medicine I was taking. Just happened to have a follow up appt with my Cardiologist and he said oh thats a reaction to Norvasc. Rash and breast swelling stopped as soon as I quit taking. Unfortunately I have now had three more allergic reactions to three other BP meds. Never allergic to anything in my life. Now the list is growing with no known answers. Did Norvasc do this to me? I dont know. Now allergic to Lisinipril,toprol xl, hydralazine. I have taken ALEVE for years from time to time. Took two yesterday and felt like I was going to pass out. Made me lightheaded. I have just gone thru every heart test possible and all results are normal. I need answers as to why I am now allergic to so many drugs. Afraid to take anything now.",594,0.7785714285714286,-0.1357142857142857,Negative,-0.9136,Negative
Amlodipine,High blood pressure,im healthy active yr old hbp. medicine hasnt significantly reduced bp. wish doctor would order angiogram adrenal arteries. perhaps blocked partially bloc ked artery causing hbp. stent would cure problem.,2,"severe gerd, redness of face and pimples, flakey dry skin, eyes, bleeding gums, bruising, numbness/ tingling of hands, tiredness, back & shoulder pain, muscle cramps that strike while sleeping and wake you up instantly.",Im a healthy active 55 yr old with HBP. This medicine hasnt significantly reduced my BP. 14895. I wish my doctor would order an angiogram for my adrenal arteries. Perhaps a blocked or partially bloc ked artery is causing my HBP. A stent would cure this problem.,203,0.49499999999999994,0.14833333333333334,Poitive,0.5106,Poitive
Amlodipine,high bp,stroke( due high bp started began worst days life... recovery stroke completely left panic striken feeling ill told constantly normal aftr stroke im constant fog scared drive kids nursery due severe dizziness. afraid come incase bp goes another stroke. want life back,1,"tingling, ear ringing, dizziness,extreem fatigue,insomnia,anxious, panic attacks,burning and cold sensations.... nausea....no sex drive....i could go on all day",had a stroke :0( due to high BP so started on 5mg so began the WORST days of my life... recovery from stroke completely only to be left so panic striken and feeling so ill but told constantly  its normal aftr stroke  im in a constant fog and scared to drive kids to nursery due to severe dizziness. BUT so afraid to come off it incase BP goes up and i have another stroke. i so want my life back,267,0.5173333333333334,-0.20400000000000001,Negative,-0.9346,Negative
Amlodipine,Hypertension,stop within days. changed arb.. first benicar losartan...fingers crossed weve found right med me...bps normotensive without side effects :),1,horrific gerd due to its being a calcium channel blocker that also dilates the esophageal sphincter!!!,Had to stop within only a few days. Changed to an ARB.. first Benicar and then Losartan...fingers are crossed weve found the right med for me...BPs are now normotensive without side effects :),139,0.623015873015873,0.3452380952380952,Poitive,-0.569,Negative
Amlodipine,Hypertension,"feel like sleep days end, drug. never felt energetic dull muscle soreness chills made feel like flu. crossed arms long, forearms felt like bruised arm-crossing! body feels achy sore, over. good thing. bp still medication. since replaced losartan.",1,"~ lethargic
~ chills
~ constant clearing of throat
~ body felt like it was full of bruises
~ muscle weakness
~ persistent backache/headache","I feel like I can sleep for days on end, under this drug. I never felt energetic and the dull muscle soreness and chills made me feel like I had the flu. If I crossed my arms too long, my forearms felt like they were bruised just from the arm-crossing! Body feels achy and sore, all over. Not a good thing. My BP was still 11791 under this medication. I have since replaced this with Losartan 30MG.",246,0.5,0.2114583333333333,Poitive,0.6645,Poitive
Amlodipine,hypertension,works hypertension.but side effects boder,5,depression_fatigue_fluid retension,It works for my hypertension.but side effects boder me,41,0.0,0.0,Negative,0.0,Negative
Amlodipine,because lisinopril causes coughing,im telling doctor it.,1,"headache,body aches,very tired,restless sleep",Im telling doctor this is not it.,21,0.0,0.0,Negative,0.0,Negative
Amlodipine,My husband took it for high bp.,would recommend norvasc anyone.,1,"after taking norvasc for two weeks, my husband became short of breath, swelled up with water, became extremely weak, experienced a racing heart, and his mobility deteroriated. even after the doctor took him off after two weeks, his condition continued to deteroriate. he was never the same after taking this drug and died in april from what appeared to be a heart attack.this was the first medication he had been prescribed for high blood pressure.",I would not recommend Norvasc to anyone.,31,0.0,0.0,Negative,0.3612,Poitive
Amlodipine,High BP,"weakness, pain depression..but excitement feel heart pound chest. orgasm frightening!\ni hate drug brings bp. cut day taking night morning. still depressed, though bad.",1,i posted back in feb that i was weak and had pain. things have gotten worse. i have such crippling depression that i am motivated to do nothing in life.,"Not only the weakness, pain and depression..but if have ANY excitement I feel as if my heart will pound out of my chest. An orgasm is frightening!\nI hate this drug but it brings down my bp. I cut down to 5mg a day taking 2.5 at night and 2.5 in the morning. I still am depressed, though not as bad.",168,0.7833333333333333,-0.75,Negative,-0.9412,Negative
Amlodipine,High blood pressure,"glad found site past days thought heart attack freaked car craziest & weirdest side effects drug.. reading peoples experiences let know medicine im crazy!! refuse every take medicine again!! cant sleep normal, think take medicine market horrible!! dont take unless really to.",1,"blurred vision, leg pain, shortness of breath, panic attacks, depression, manic episodes, cant sleep normal","I am so glad I found this site for the past 2 days I have thought I was having a heart attack and have freaked out be in the car and just had the craziest & weirdest side effects from this drug.. Reading other peoples experiences has let me know its the medicine and Im not crazy!! I refuse to every take this medicine again!! I cant sleep normal, I think they should have to take this medicine off the market its horrible!! Dont take unless you really have to.",275,0.6666666666666666,-0.23333333333333336,Negative,-0.913,Negative
